url,title,published_date,full_text,source,company_name,company_name_short,company_id,industry_general,industry
https://www.marketscreener.com/quote/stock/MUNICH-RE-436858/news/MUNICH-RE-RBC-gives-a-Neutral-rating-43682342/,MUNICH RE  :  RBC gives a Neutral rating,"April 28, 2023 at 11:12 am EDT",RBC's research confirms his advice and maintains his neutral opinion on the stock. The target price remains unchanged at EUR 344.,© MarketScreener with dpa-AFX Analyser - 2023,Munich Re,MUV2,DE0008430026,Equities,Reinsurance
https://www.marketscreener.com/quote/stock/MUNICH-RE-436858/news/MUNICH-RE-Jefferies-remains-its-Buy-rating-43682321/,MUNICH RE  :  Jefferies remains its Buy rating,"April 28, 2023 at 11:11 am EDT",Analyst Philip Kett from Jefferies research considers the stock attractive and recommends it with a Buy rating. The target price remains set at EUR 320.,© MarketScreener with dpa-AFX Analyser - 2023,Munich Re,MUV2,DE0008430026,Equities,Reinsurance
https://www.marketscreener.com/quote/stock/UNILEVER-PLC-9590186/news/UNILEVER-PLC-Credit-Suisse-gives-a-Buy-rating-43681138/,UNILEVER PLC  :  Credit Suisse gives a Buy rating,"April 28, 2023 at 09:35 am EDT","In his latest research note, analyst Eamonn Ferry confirms his positive recommendation. The broker Credit Suisse is keeping its Buy rating. The target price is unchanged at GBX 4800.",© MarketScreener with dpa-AFX Analyser - 2023,Unilever PLC,ULVR,GB00B10RZP78,Equities,Personal Products
https://www.marketscreener.com/quote/stock/MERCEDES-BENZ-GROUP-AG-436541/news/MERCEDES-BENZ-GROUP-DZ-Bank-reiterates-its-Buy-rating-43681119/,MERCEDES-BENZ GROUP  :  DZ Bank reiterates its Buy rating,"April 28, 2023 at 09:34 am EDT","In a research note published by Michael Punzet, DZ Bank advises its customers to buy the stock.",© MarketScreener with dpa-AFX Analyser - 2023,Mercedes-Benz Group AG,MBG,DE0007100000,Equities,Auto & Truck Manufacturers
https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/AMAZON-COM-INC-Gets-a-Buy-rating-from-Credit-Suisse-43681103/,AMAZON COM INC  :  Gets a Buy rating from Credit Suisse,"April 28, 2023 at 09:33 am EDT",Stephen Ju from Credit Suisse retains his positive opinion on the stock with a Buy rating. The target price is slightly modified from 140 to 142 USD.,© MarketScreener with dpa-AFX Analyser - 2023,"Amazon.com, Inc.",AMZN,US0231351067,Equities,Department Stores
https://www.marketscreener.com/quote/stock/ASSYSTEM-4614/news/Assystem-Invest-Securities-slightly-raises-its-target-43680983/,ASSYSTEM :  Invest Securities slightly raises its target,"April 28, 2023 at 09:26 am EDT","Invest Securities confirms its Buy rating on Assystem shares, with a price target raised from €54 to €55. The analyst believes that the 16.4% rise in 1st-quarter sales illustrates the message conveyed by management in mid-March on the occasion of the 2022 results, namely that 'the acceleration in growth would be faster than initially envisaged'.  Given that the main bottleneck, recruitment, is also being managed fairly well (25% of recruitment planned for 2023 was completed in Q1), momentum is indeed improving in consolidated activities"", the research firm points out.Invest Securities now believes that 'the only uncertainty lies in the timing of the disposal of the Expleo and Framatome stakes', but stresses that 'more than ever, Assystem remains a strong conviction to benefit from the nuclear revival'.Copyright (c) 2023 CercleFinance.com. All rights reserved.The information and analyses published by Cercle Finance are intended solely as a decision-making aid for investors. Cercle Finance cannot be held responsible, directly or indirectly, for the use of information and analyses by readers. Uninformed investors are advised to consult a professional advisor before investing. This information does not constitute an invitation to sell or a solicitation to buy.",© Cercle Finance - 2023,Assystem,ASY,FR0000074148,Equities,Construction & Engineering
https://www.marketscreener.com/quote/stock/RENAULT-4688/news/RENAULT-SA-Goldman-Sachs-sticks-Neutral-43680603/,RENAULT SA  :  Goldman Sachs sticks Neutral,"April 28, 2023 at 08:59 am EDT","In his latest research note, analyst George Galliers confirms his recommendation. The broker Goldman Sachs is keeping its Neutral rating. The target price is slightly modified from 38 to 39 EUR.",© MarketScreener with dpa-AFX Analyser - 2023,Renault,RNO,FR0000131906,Equities,Auto & Truck Manufacturers
https://www.marketscreener.com/quote/stock/NEL-ASA-1413121/news/NEL-ASA-Goldman-Sachs-gives-a-Buy-rating-43680595/,NEL ASA  :  Goldman Sachs gives a Buy rating,"April 28, 2023 at 08:58 am EDT","Already positive, the research from Goldman Sachs and its analyst Michele della Vigna still consider the stock as a Buy opportunity. The target price is slightly modified from 20.60 to 21.00 NOK.",© MarketScreener with dpa-AFX Analyser - 2023,Nel ASA,NEL,NO0010081235,Equities,Renewable Energy Equipment & Services
https://www.marketscreener.com/quote/stock/SANOFI-4698/news/SANOFI-Deutsche-Bank-reaffirms-its-Neutral-rating-43680581/,SANOFI  :  Deutsche Bank reaffirms its Neutral rating,"April 28, 2023 at 08:58 am EDT",Analyst Emmanuel Papadakis from Deutsche Bank research gives the stock a Neutral rating. The target price remains set at EUR 90.,© MarketScreener with dpa-AFX Analyser - 2023,Sanofi,SAN,FR0000120578,Equities,Pharmaceuticals
https://www.marketscreener.com/quote/stock/STMICROELECTRONICS-N-V-4710/news/STMICRO-Goldman-Sachs-remains-a-Sell-rating-43680564/,STMICRO  :  Goldman Sachs remains a Sell rating,"April 28, 2023 at 08:57 am EDT",Alexander Duval from Goldman Sachs retains his negative opinion on the stock with a Sell rating. The target price remains set at EUR 33.,© MarketScreener with dpa-AFX Analyser - 2023,STMicroelectronics N.V.,STMPA,NL0000226223,Equities,Semiconductors
https://www.marketscreener.com/quote/stock/TOTALENERGIES-SE-4717/news/TOTALENERGIES-Goldman-Sachs-remains-Neutral-43680540/,TOTALENERGIES  :  Goldman Sachs remains Neutral,"April 28, 2023 at 08:55 am EDT",Goldman Sachs's research confirms his advice and maintains his neutral opinion on the stock. The target price is still set at EUR 70.,© MarketScreener with dpa-AFX Analyser - 2023,TotalEnergies SE,TTE,FR0000120271,Equities,Integrated Oil & Gas
https://www.marketscreener.com/quote/stock/PERNOD-RICARD-4681/news/PERNOD-RICARD-Goldman-Sachs-gives-a-Buy-rating-43680516/,PERNOD RICARD  :  Goldman Sachs gives a Buy rating,"April 28, 2023 at 08:54 am EDT","Olivier Nicolai from Goldman Sachs retains his positive opinion on the stock with a Buy rating. The target price has been revised upwards and is now set at EUR 250, compared with EUR 241 previously.",© MarketScreener with dpa-AFX Analyser - 2023,Pernod Ricard,RI,FR0000120693,Equities,Distillers & Wineries
https://www.marketscreener.com/quote/stock/ENEL-S-P-A-70935/news/ENEL-Goldman-Sachs-maintains-a-Buy-rating-43680487/,ENEL  :  Goldman Sachs maintains a Buy rating,"April 28, 2023 at 08:53 am EDT","In a research note, Goldman Sachs analyst Alberto Gandolfi has maintained his recommendation on the stock with a Buy rating. The target price is still set at EUR 7.15.",© MarketScreener with dpa-AFX Analyser - 2023,Enel S.p.A.,ENEL,IT0003128367,Equities,Electric Utilities
https://www.marketscreener.com/quote/stock/BARCLAYS-PLC-9583556/news/BARCLAYS-Deutsche-Bank-gives-a-Neutral-rating-43680480/,BARCLAYS  :  Deutsche Bank gives a Neutral rating,"April 28, 2023 at 08:53 am EDT",Deutsche Bank analyst Robert Noble maintains his Neutral opinion on the stock. The target price is unchanged and still at GBX 230.,© MarketScreener with dpa-AFX Analyser - 2023,Barclays PLC,BARC,GB0031348658,Equities,Banks
https://www.marketscreener.com/quote/stock/HELLA-GMBH-CO-KGAA-18474990/news/HELLA-KGAA-HUECK-CO-Deutsche-Bank-gives-a-Neutral-rating-43680466/,HELLA KGAA HUECK & CO  :  Deutsche Bank gives a Neutral rating,"April 28, 2023 at 08:52 am EDT",Deutsche Bank's research confirms his advice and maintains his neutral opinion on the stock. The target price continues to be set at EUR 70.,© MarketScreener with dpa-AFX Analyser - 2023,HELLA GmbH & Co. KGaA,HLE,DE000A13SX22,Equities,"Auto, Truck & Motorcycle Parts"
https://www.marketscreener.com/quote/stock/VINCI-4725/news/VINCI-Gets-a-Buy-rating-from-Goldman-Sachs-43680456/,VINCI  :  Gets a Buy rating from Goldman Sachs,"April 28, 2023 at 08:52 am EDT","In a research note published by Patrick Creuset, Goldman Sachs advises its customers to buy the stock. The target price is set at 134 versus 132 EUR.",© MarketScreener with dpa-AFX Analyser - 2023,VINCI,DG,FR0000125486,Equities,Construction & Engineering
https://www.marketscreener.com/quote/stock/FRESENIUS-SE-CO-KGAA-436083/news/FRESENIUS-SE-Deutsche-Bank-reiterates-its-Neutral-rating-43680445/,FRESENIUS SE  :  Deutsche Bank reiterates its Neutral rating,"April 28, 2023 at 08:51 am EDT","In a research note, Deutsche Bank analyst Falko Friedrichs has maintained his recommendation on the stock with a Neutral rating. The target price remains unchanged at EUR 22.",© MarketScreener with dpa-AFX Analyser - 2023,Fresenius SE & Co. KGaA,FRE,DE0005785604,Equities,Healthcare Facilities & Services
https://www.marketscreener.com/quote/stock/BASF-SE-6443227/news/BASF-SE-Goldman-Sachs-remains-Neutral-43680430/,BASF SE  :  Goldman Sachs remains Neutral,"April 28, 2023 at 08:50 am EDT","In his latest research note, analyst Georgina Fraser confirms his recommendation. The broker Goldman Sachs is keeping its Neutral rating. The target price differs slightly and is now set at EUR 52 versus EUR 51.",© MarketScreener with dpa-AFX Analyser - 2023,BASF SE,BAS,DE000BASF111,Equities,Diversified Chemicals
https://www.marketscreener.com/quote/stock/PROSIEBENSAT-1-MEDIA-SE-13966934/news/PROSIEBENSAT-1-Gets-a-Sell-rating-from-Goldman-Sachs-43680412/,PROSIEBENSAT.1  :  Gets a Sell rating from Goldman Sachs,"April 28, 2023 at 08:49 am EDT","In his latest research note, analyst Lisa Yang confirms his negative recommendation. The broker Goldman Sachs is keeping its Sell rating. The target price is unchanged and still at EUR 9.",© MarketScreener with dpa-AFX Analyser - 2023,ProSiebenSat.1 Media SE,PSM,DE000PSM7770,Equities,Broadcasting
https://www.marketscreener.com/quote/stock/MERCEDES-BENZ-GROUP-AG-436541/news/MERCEDES-BENZ-GROUP-Goldman-Sachs-gives-a-Buy-rating-43680401/,MERCEDES-BENZ GROUP  :  Goldman Sachs gives a Buy rating,"April 28, 2023 at 08:48 am EDT",Goldman Sachs is positive on the stock with a Buy rating. The target price is unchanged at EUR 96.,© MarketScreener with dpa-AFX Analyser - 2023,Mercedes-Benz Group AG,MBG,DE0007100000,Equities,Auto & Truck Manufacturers
https://www.marketscreener.com/quote/stock/INTEL-CORPORATION-4829/news/INTEL-CORP-Receives-a-Sell-rating-from-Goldman-Sachs-43680370/,INTEL CORP  :  Receives a Sell rating from Goldman Sachs,"April 28, 2023 at 08:46 am EDT","In a research note published by Toshiya Hari, Goldman Sachs advises its customers to Sell the stock. The target price has been revised upwards and is now set at USD 27, compared with USD 24 previously.",© MarketScreener with dpa-AFX Analyser - 2023,Intel Corporation,INTC,US4581401001,Equities,Semiconductors
https://www.marketscreener.com/quote/stock/AMAZON-COM-INC-12864605/news/AMAZON-COM-INC-Goldman-Sachs-remains-its-Buy-rating-43680355/,AMAZON COM INC  :  Goldman Sachs remains its Buy rating,"April 28, 2023 at 08:45 am EDT","Analyst Eric Sheridan from Goldman Sachs research considers the stock attractive and recommends it with a Buy rating. Previously set at USD 145, the target price has been raised to USD 165.",© MarketScreener with dpa-AFX Analyser - 2023,"Amazon.com, Inc.",AMZN,US0231351067,Equities,Department Stores
https://www.marketscreener.com/quote/stock/ROCHE-HOLDING-AG-9364975/news/ROCHE-HOLDINGS-AG-Deutsche-Bank-gives-a-Sell-rating-43680297/,ROCHE HOLDINGS AG  :  Deutsche Bank gives a Sell rating,"April 28, 2023 at 08:41 am EDT","In his latest research note, analyst Emmanuel Papadakis confirms his negative recommendation. The broker Deutsche Bank is keeping its Sell rating. The target price remains set at CHF 250.",© MarketScreener with dpa-AFX Analyser - 2023,Roche Holding AG,ROG,CH0012032048,Equities,Pharmaceuticals
https://www.marketscreener.com/quote/stock/T-MOBILE-US-INC-24717887/news/T-MOBILE-US-Gets-a-Buy-rating-from-Goldman-Sachs-43680292/,T-MOBILE US  :  Gets a Buy rating from Goldman Sachs,"April 28, 2023 at 08:41 am EDT",Brett Feldman from Goldman Sachs retains his positive opinion on the stock with a Buy rating. The target price is set at 194 versus 192 USD.,© MarketScreener with dpa-AFX Analyser - 2023,"T-Mobile US, Inc.",TMUS,US8725901040,Equities,Wireless Telecommunications Services
https://www.marketscreener.com/quote/stock/VONOVIA-SE-13519421/news/VONOVIA-JP-Morgan-gives-a-Buy-rating-43680268/,VONOVIA  :  JP Morgan gives a Buy rating,"April 28, 2023 at 08:40 am EDT",Neil Green from JP Morgan retains his positive opinion on the stock with a Buy rating. The target price continues to be set at EUR 26.,© MarketScreener with dpa-AFX Analyser - 2023,Vonovia SE,VNA,DE000A1ML7J1,Equities,Real Estate Development & Operations
https://www.marketscreener.com/quote/stock/DEUTSCHE-BANK-AG-56358396/news/DEUTSCHE-BANK-AG-Goldman-Sachs-remains-its-Buy-rating-43680256/,DEUTSCHE BANK AG  :  Goldman Sachs remains its Buy rating,"April 28, 2023 at 08:39 am EDT",Chris Hallam from Goldman Sachs retains his positive opinion on the stock with a Buy rating. The target price is unchanged and still at EUR 19.50.,© MarketScreener with dpa-AFX Analyser - 2023,Deutsche Bank AG,DBK,DE0005140008,Equities,Banks
https://www.marketscreener.com/quote/stock/ENI-S-P-A-413403/news/ENI-Receives-a-Buy-rating-from-Goldman-Sachs-43680246/,ENI  :  Receives a Buy rating from Goldman Sachs,"April 28, 2023 at 08:38 am EDT","In a research note, Goldman Sachs analyst Michele della Vigna has maintained his recommendation on the stock with a Buy rating. The target price continues to be set at EUR 18.",© MarketScreener with dpa-AFX Analyser - 2023,Eni S.p.A,ENI,IT0003132476,Equities,Integrated Oil & Gas
https://www.marketscreener.com/quote/stock/COVESTRO-AG-24239914/news/COVESTRO-Gets-a-Buy-rating-from-Goldman-Sachs-43680235/,COVESTRO  :  Gets a Buy rating from Goldman Sachs,"April 28, 2023 at 08:37 am EDT","In a research note published by Georgina Fraser, Goldman Sachs advises its customers to buy the stock. The target price continues to be set at EUR 64.",© MarketScreener with dpa-AFX Analyser - 2023,Covestro AG,1COV,DE0006062144,Equities,Commodity Chemicals
https://www.marketscreener.com/quote/stock/LINDE-PLC-46923083/news/LINDE-PLC-Gets-a-Buy-rating-from-JP-Morgan-43680158/,LINDE PLC  :  Gets a Buy rating from JP Morgan,"April 28, 2023 at 08:34 am EDT",Analyst Jeffrey Zekauskas from JP Morgan research considers the stock attractive and recommends it with a Buy rating. The target price is revised upwards from USD 400 to USD 380.,© MarketScreener with dpa-AFX Analyser - 2023,Linde plc,LIN,IE000S9YS762,Equities,Commodity Chemicals
https://www.marketscreener.com/quote/stock/PERNOD-RICARD-4681/news/PERNOD-RICARD-JP-Morgan-gives-a-Neutral-rating-43680141/,PERNOD RICARD  :  JP Morgan gives a Neutral rating,"April 28, 2023 at 08:34 am EDT","In a research note published by Celine Pannuti, JP Morgan gives a Neutral rating to the stock. The target price is unchanged at EUR 220.",© MarketScreener with dpa-AFX Analyser - 2023,Pernod Ricard,RI,FR0000120693,Equities,Distillers & Wineries
https://www.marketscreener.com/quote/stock/INTEL-CORPORATION-4829/news/INTEL-CORP-Sell-rating-from-JP-Morgan-43680116/,INTEL CORP  :  Sell rating from JP Morgan,"April 28, 2023 at 08:34 am EDT","In his latest research note, analyst Harlan Sur confirms his negative recommendation. The broker JP Morgan is keeping its Sell rating. The target price is revised upwards from USD 30 to USD 28.",© MarketScreener with dpa-AFX Analyser - 2023,Intel Corporation,INTC,US4581401001,Equities,Semiconductors
https://www.marketscreener.com/quote/stock/SCHNEIDER-ELECTRIC-SE-4699/news/SCHNEIDER-ELECTRIC-Gets-a-Buy-rating-from-JP-Morgan-43680065/,SCHNEIDER ELECTRIC  :  Gets a Buy rating from JP Morgan,"April 28, 2023 at 08:33 am EDT",JP Morgan is positive on the stock with a Buy rating. The target price is unchanged at EUR 185.,© MarketScreener with dpa-AFX Analyser - 2023,Schneider Electric SE,SU,FR0000121972,Equities,Electrical Components & Equipment
https://www.marketscreener.com/quote/stock/STMICROELECTRONICS-N-V-4710/news/STMICRO-JP-Morgan-reiterates-its-Neutral-rating-43680052/,STMICRO  :  JP Morgan reiterates its Neutral rating,"April 28, 2023 at 08:33 am EDT","In a research note, JP Morgan analyst Sandeep Deshpande has maintained his recommendation on the stock with a Neutral rating. The target price remains unchanged at EUR 48.",© MarketScreener with dpa-AFX Analyser - 2023,STMicroelectronics N.V.,STMPA,NL0000226223,Equities,Semiconductors
https://www.marketscreener.com/quote/stock/T-MOBILE-US-INC-24717887/news/T-MOBILE-US-JP-Morgan-reaffirms-its-Buy-rating-43680025/,T-MOBILE US  :  JP Morgan reaffirms its Buy rating,"April 28, 2023 at 08:32 am EDT",Analyst Philip Cusick from JP Morgan research considers the stock attractive and recommends it with a Buy rating. The target price remains set at USD 200.,© MarketScreener with dpa-AFX Analyser - 2023,"T-Mobile US, Inc.",TMUS,US8725901040,Equities,Wireless Telecommunications Services
https://www.marketscreener.com/quote/stock/ENI-S-P-A-413403/news/ENI-JP-Morgan-reiterates-its-Neutral-rating-43680017/,ENI  :  JP Morgan reiterates its Neutral rating,"April 28, 2023 at 08:32 am EDT",JP Morgan analyst Christyan Malek maintains his Neutral opinion on the stock. The target price remains set at EUR 16.,© MarketScreener with dpa-AFX Analyser - 2023,Eni S.p.A,ENI,IT0003132476,Equities,Integrated Oil & Gas
https://www.marketscreener.com/quote/stock/STROER-SE-CO-KGAA-6389823/news/STROER-JP-Morgan-reiterates-its-Neutral-rating-43680009/,STRÖER  :  JP Morgan reiterates its Neutral rating,"April 28, 2023 at 08:32 am EDT","Initially Neutral on the company, JP Morgan's analyst Marcus Diebel maintained his recommendation. The target price has been raised from EUR 46 to EUR 49.",© MarketScreener with dpa-AFX Analyser - 2023,Ströer SE & Co. KGaA,SAX,DE0007493991,Equities,Advertising & Marketing
https://www.marketscreener.com/quote/stock/HELLOFRESH-SE-38533857/news/HELLOFRESH-JP-Morgan-reiterates-its-Buy-rating-43679996/,HELLOFRESH  :  JP Morgan reiterates its Buy rating,"April 28, 2023 at 08:32 am EDT","In his latest research note, analyst Marcus Diebel confirms his positive recommendation. The broker JP Morgan is keeping its Buy rating. The target price has been lifted and is now set at EUR 31 compared to EUR 27 before.",© MarketScreener with dpa-AFX Analyser - 2023,HelloFresh SE,HFG,DE000A161408,Equities,Food Retail & Distribution
https://www.marketscreener.com/quote/stock/GERRESHEIMER-AG-599546/news/GERRESHEIMER-AG-JP-Morgan-reiterates-its-Buy-rating-43679986/,GERRESHEIMER AG  :  JP Morgan reiterates its Buy rating,"April 28, 2023 at 08:32 am EDT",JP Morgan analyst David Adlington maintains his Buy rating on the stock. The target price remains unchanged at EUR 144.10.,© MarketScreener with dpa-AFX Analyser - 2023,Gerresheimer AG,GXI,DE000A0LD6E6,Equities,"Medical Equipment, Supplies & Distribution"
https://www.marketscreener.com/quote/stock/DELIVERY-HERO-SE-36718506/news/DELIVERY-HERO-JP-Morgan-gives-a-Buy-rating-43679976/,DELIVERY HERO  :  JP Morgan gives a Buy rating,"April 28, 2023 at 08:32 am EDT","Already positive, the research from JP Morgan and its analyst Marcus Diebel still consider the stock as a Buy opportunity. The target price is being increased from EUR 63 to EUR 65.",© MarketScreener with dpa-AFX Analyser - 2023,Delivery Hero SE,DHER,DE000A2E4K43,Equities,Internet Services
https://www.marketscreener.com/quote/stock/BASF-SE-6443227/news/BASF-SE-JP-Morgan-gives-a-Buy-rating-43679949/,BASF SE  :  JP Morgan gives a Buy rating,"April 28, 2023 at 08:31 am EDT",Chetan Udeshi from JP Morgan retains his positive opinion on the stock with a Buy rating. The target price has been raised to EUR 58 from EUR 55.,© MarketScreener with dpa-AFX Analyser - 2023,BASF SE,BAS,DE000BASF111,Equities,Diversified Chemicals
https://www.marketscreener.com/quote/stock/DEUTSCHE-BANK-AG-56358396/news/DEUTSCHE-BANK-AG-JP-Morgan-reiterates-its-Buy-rating-43679937/,DEUTSCHE BANK AG  :  JP Morgan reiterates its Buy rating,"April 28, 2023 at 08:31 am EDT",Kian Abouhossein from JP Morgan retains his positive opinion on the stock with a Buy rating. The target price is still set at EUR 15.,© MarketScreener with dpa-AFX Analyser - 2023,Deutsche Bank AG,DBK,DE0005140008,Equities,Banks
https://www.marketscreener.com/quote/stock/SYMRISE-AG-534094/news/SYMRISE-AG-Gets-a-Buy-rating-from-JP-Morgan-43679925/,SYMRISE AG  :  Gets a Buy rating from JP Morgan,"April 28, 2023 at 08:31 am EDT",Analyst Edward Hockin from JP Morgan research considers the stock attractive and recommends it with a Buy rating. The target price has been raised from EUR 115 to EUR 123.,© MarketScreener with dpa-AFX Analyser - 2023,Symrise AG,SY1,DE000SYM9999,Equities,Specialty Chemicals
https://www.marketscreener.com/quote/stock/ASSYSTEM-4614/news/Assystem-Stifel-raises-its-target-price-43679913/,ASSYSTEM :  Stifel raises its target price,"April 28, 2023 at 08:30 am EDT","Stifel reaffirms its 'buy' recommendation on Assystem and raises its target price from 50 to 55 euros, following the engineering consultancy's announcement of first-quarter 2023 sales 9% ahead of expectations.'Also, taking this into account, we are slightly raising our guidance for 2023. In addition, we are increasing EPS by 6.6% to also take into account a higher contribution from the results of Expleo, which is 38% owned by Assystem', says the broker.Copyright (c) 2023 CercleFinance.com. All rights reserved.The information and analyses published by Cercle Finance are intended solely as a decision-making aid for investors. Cercle Finance cannot be held responsible, directly or indirectly, for the use of information and analyses by readers. Uninformed investors are advised to consult a professional advisor before investing. This information does not constitute an invitation to sell or a solicitation to buy.",© Cercle Finance - 2023,Assystem,ASY,FR0000074148,Equities,Construction & Engineering
https://www.marketscreener.com/quote/stock/TOTALENERGIES-SE-4717/news/TOTALENERGIES-Buy-rating-from-UBS-43679474/,TOTALENERGIES  :  Buy rating from UBS,"April 28, 2023 at 07:56 am EDT",UBS analyst Henri Patricot maintains his Buy rating on the stock. The target price is unchanged and still at EUR 65.,© MarketScreener with dpa-AFX Analyser - 2023,TotalEnergies SE,TTE,FR0000120271,Equities,Integrated Oil & Gas
https://www.marketscreener.com/quote/stock/DEUTSCHE-BANK-AG-56358396/news/DEUTSCHE-BANK-AG-Gets-a-Neutral-rating-from-Barclays-43679440/,DEUTSCHE BANK AG  :  Gets a Neutral rating from Barclays,"April 28, 2023 at 07:54 am EDT","In a research note published by Amit Goel, Barclays gives a Neutral rating to the stock. The target price is unchanged and still at EUR 12.",© MarketScreener with dpa-AFX Analyser - 2023,Deutsche Bank AG,DBK,DE0005140008,Equities,Banks
