url,title,published_date,full_text,source,company_name,company_name_short,company_id,industry_general,industry
https://www.marketscreener.com/quote/stock/DANONE-4634/news/DANONE-Bernstein-gives-a-Sell-rating-45643172/,DANONE  :  Bernstein gives a Sell rating,"December 28, 2023 at 02:53 am EST",Bruno Monteyne from Bernstein retains his negative opinion on the stock with a Sell rating. The target price is unchanged and still at EUR 50.,© MarketScreener with dpa-AFX Analyser - 2023,Danone,BN,FR0000120644,Equities,Food Processing
https://www.marketscreener.com/quote/stock/BEIERSDORF-435740/news/BEIERSDORF-AG-Bernstein-sticks-Neutral-45643109/,BEIERSDORF AG  :  Bernstein sticks Neutral,"December 28, 2023 at 02:38 am EST",Bernstein analyst Bruno Monteyne maintains his Neutral opinion on the stock. The target price is unchanged and still at EUR 130.,© MarketScreener with dpa-AFX Analyser - 2023,Beiersdorf,BEI,DE0005200000,Equities,Personal Products
https://www.marketscreener.com/quote/stock/META-PLATFORMS-INC-10547141/news/Meta-share-price-rises-as-Wedbush-raises-target-45639807/,Meta: share price rises as Wedbush raises target,"December 27, 2023 at 10:08 am EST","Meta's share price rose on Wednesday, as Wedbush raised its target price on the stock, which it considers to be one of its best Internet investment ideas for 2024.Shortly before 10:00 a.m. (New York time), the stock gained 0.8%, while the S&P 500 index advanced 0.1% at the same time.In a wide-ranging study devoted to Internet stocks, Wedbush Securities explains that platforms exposed to consumer consumption should remain well positioned next year.Its best ideas in this field are Amazon (e-commerce), Meta (digital advertising), Booking (online travel reservations) and Uber (mobility services).For Wedbush, Meta should benefit - like Amazon and Google - from the emergence of new services in generative artificial intelligence likely to be monetized and extended.Against this backdrop, the broker has raised its price target on the stock from $350 to $420, while renewing its 'outperform' rating on the social media giant.Copyright (c) 2023 CercleFinance.com. All rights reserved.",© Cercle Finance - 2023,"Meta Platforms, Inc.",META,US30303M1027,Equities,Internet Services
https://www.marketscreener.com/quote/stock/GSK-PLC-9590199/news/GSK-Barclays-reaffirms-its-Neutral-rating-45639497/,GSK  :  Barclays reaffirms its Neutral rating,"December 27, 2023 at 09:12 am EST",Analyst Emily Field from Barclays research gives the stock a Neutral rating. The target price remains set at GBX 1575.,© MarketScreener with dpa-AFX Analyser - 2023,GSK plc,GSK,GB00BN7SWP63,Equities,Pharmaceuticals
https://www.marketscreener.com/quote/stock/AIRBUS-SE-4637/news/AIRBUS-Barclays-reiterates-its-Buy-rating-45639338/,AIRBUS  :  Barclays reiterates its Buy rating,"December 27, 2023 at 08:41 am EST",Barclays analyst David Strauss maintains his Buy rating on the stock. The target price remains set at EUR 152.,© MarketScreener with dpa-AFX Analyser - 2023,Airbus SE,AIR,NL0000235190,Equities,Aerospace & Defense
https://www.marketscreener.com/quote/stock/BOEING-4816/news/BOEING-CO-Barclays-remains-Neutral-45639331/,BOEING CO  :  Barclays remains Neutral,"December 27, 2023 at 08:41 am EST","Initially Neutral on the company, Barclays's analyst David Strauss maintained his recommendation. The target price remains set at USD 235.",© MarketScreener with dpa-AFX Analyser - 2023,Boeing,BA,US0970231058,Equities,Aerospace & Defense
https://www.marketscreener.com/quote/stock/TESLA-INC-6344549/news/Tesla-Wedbush-confident-about-Q4-deliveries-45639207/,TESLA :  Wedbush confident about Q4 deliveries,"December 27, 2023 at 08:24 am EST","Wedbush reaffirms its 'outperform' rating and $350 price target on Tesla, judging the automaker to be slightly ahead of schedule on its path to break through the 480,000 vehicle delivery milestone in the fourth quarter.According to Wedbush, volumes in China for the period 'should reach a new record high, as the Category 5 storm that hit Tesla in 2023 appears to have passed, with the company now raising prices and seeing firm demand in this key region'.We see Tesla where Apple was in 2008-09, when the latter was just beginning to monetize its services and ecosystem in gold, and the market did not perceive the broader golden vision', adds the broker, who points to Tesla's Supercharger network.Copyright (c) 2023 CercleFinance.com. All rights reserved.The information and analyses published by Cercle Finance are intended solely as a decision-making aid for investors. Cercle Finance cannot be held responsible, directly or indirectly, for the use of information and analyses by readers. Uninformed investors are advised to consult a professional advisor before investing. This information does not constitute an invitation to sell or a solicitation to buy.",© Cercle Finance - 2023,"Tesla, Inc.",TSLA,US88160R1014,Equities,Auto & Truck Manufacturers
https://www.marketscreener.com/quote/stock/ASTRAZENECA-PLC-4000930/news/ASTRAZENECA-UBS-keeps-its-Buy-rating-45637608/,ASTRAZENECA  :  UBS keeps its Buy rating,"December 27, 2023 at 02:50 am EST",UBS analyst Colin White maintains his Buy rating on the stock. The target price is unchanged and still at GBX 13000.,© MarketScreener with dpa-AFX Analyser - 2023,AstraZeneca PLC,AZN,GB0009895292,Equities,Pharmaceuticals
https://www.marketscreener.com/quote/stock/NIKE-INC-13739/news/Nike-Wedbush-lowers-EPS-forecast-45627229/,NIKE :  Wedbush lowers EPS forecast,"December 22, 2023 at 11:52 am EST","Nike has announced mixed results for its second accounting quarter, accompanied by a disappointing outlook and the announcement of restructuring measures.Wedbush notes that while EPS for the quarter rose by 21% to $1.03, beating consensus by a wide margin, revenues of $13.4 billion were down 1% in local currencies, whereas the group had expected them to rise slightly.They now anticipate more difficult second-half results, leading them to reduce their full-year revenue growth forecast to +1%, rather than a mid-single-digit percentage,"" the broker also points out.Wedbush is therefore lowering its EPS forecast for the current year from $3.70 to $3.48 ('although it would remain unchanged without a 20-25 cent restructuring charge expected in the second half'), and that for the following year from $4.30 to $4.21.Copyright (c) 2023 CercleFinance.com. All rights reserved.The information and analyses published by Cercle Finance are intended solely as a decision-making aid for investors. Cercle Finance cannot be held responsible, directly or indirectly, for the use of information and analyses by readers. Uninformed investors are advised to consult a professional advisor before investing. This information does not constitute an invitation to sell or a solicitation to buy.",© Cercle Finance - 2023,"Nike, Inc.",NKE,US6541061031,Equities,Footwear
https://www.marketscreener.com/quote/stock/NIKE-INC-13739/news/NIKE-INC-Bernstein-remains-its-Buy-rating-45626624/,NIKE INC  :  Bernstein remains its Buy rating,"December 22, 2023 at 10:12 am EST",Bernstein analyst Aneesha Sherman maintains his Buy rating on the stock. The target price continues to be set at USD 134.,© MarketScreener with dpa-AFX Analyser - 2023,"Nike, Inc.",NKE,US6541061031,Equities,Footwear
https://www.marketscreener.com/quote/stock/TESLA-INC-6344549/news/Tesla-price-target-raised-at-Wedbush-45626200/,TESLA :  price target raised at Wedbush,"December 22, 2023 at 09:05 am EST","Wedbush has reaffirmed its 'outperform' rating on Tesla with a price target raised from $310 to $350, saying it is 'increasingly optimistic about further share gains in electric vehicles and stabilization of margins in 2024'.In the summary of its note, the broker says it believes Elon Musk's carmaker 'will reach the $1,000 billion market capitalization milestone in 2024, despite growing market skepticism'.For the year ahead, Wedbush sees volume growth of 25-30% annualized 'very achievable, taking units to between 2.2 and 2.3 million, with likely positive surprises from Model Y sales in China and Europe'.Copyright (c) 2023 CercleFinance.com. All rights reserved.The information and analyses published by Cercle Finance are intended solely as a decision-making aid for investors. Cercle Finance cannot be held responsible, directly or indirectly, for the use of information and analyses by readers. Uninformed investors are advised to consult a professional advisor before investing. This information does not constitute an invitation to sell or a solicitation to buy.",© Cercle Finance - 2023,"Tesla, Inc.",TSLA,US88160R1014,Equities,Auto & Truck Manufacturers
https://www.marketscreener.com/quote/stock/RIO-TINTO-PLC-9590196/news/RIO-TINTO-JP-Morgan-maintains-a-Buy-rating-45626086/,RIO TINTO  :  JP Morgan maintains a Buy rating,"December 22, 2023 at 08:58 am EST",Analyst Patrick Jones from JP Morgan research considers the stock attractive and recommends it with a Buy rating. The target price remains unchanged at GBX 7000.,© MarketScreener with dpa-AFX Analyser - 2023,Rio Tinto plc,RIO,GB0007188757,Equities,Diversified  Mining
https://www.marketscreener.com/quote/stock/ARCELORMITTAL-34942237/news/ARCELORMITTAL-JP-Morgan-reiterates-its-Buy-rating-45626072/,ARCELORMITTAL  :  JP Morgan reiterates its Buy rating,"December 22, 2023 at 08:57 am EST",Patrick Jones from JP Morgan retains his positive opinion on the stock with a Buy rating. The target price is unchanged and still at EUR 30.,© MarketScreener with dpa-AFX Analyser - 2023,ArcelorMittal,MT,LU1598757687,Equities,Iron & Steel
https://www.marketscreener.com/quote/stock/SALZGITTER-AG-436258/news/SALZGITTER-AG-Gets-a-Neutral-rating-from-JP-Morgan-45626063/,SALZGITTER AG  :  Gets a Neutral rating from JP Morgan,"December 22, 2023 at 08:56 am EST","Initially Neutral on the company, JP Morgan's analyst Patrick Jones maintained his recommendation. The target price is unchanged and still at EUR 27.",© MarketScreener with dpa-AFX Analyser - 2023,Salzgitter AG,SZG,DE0006202005,Equities,Iron & Steel
https://www.marketscreener.com/quote/stock/THYSSENKRUPP-AG-436698/news/THYSSENKRUPP-JP-Morgan-remains-Neutral-45626050/,THYSSENKRUPP  :  JP Morgan remains Neutral,"December 22, 2023 at 08:55 am EST","In a research note, JP Morgan analyst Patrick Jones has maintained his recommendation on the stock with a Neutral rating. The target price is unchanged at EUR 7.40.",© MarketScreener with dpa-AFX Analyser - 2023,thyssenkrupp AG,TKA,DE0007500001,Equities,Iron & Steel
https://www.marketscreener.com/quote/stock/KRONES-AG-436341/news/KRONES-AG-DZ-Bank-remains-its-Buy-rating-45626028/,KRONES AG  :  DZ Bank remains its Buy rating,"December 22, 2023 at 08:53 am EST","In a research note, DZ Bank analyst Thorsten Reigber has maintained his recommendation on the stock with a Buy rating.",© MarketScreener with dpa-AFX Analyser - 2023,Krones AG,KRN,DE0006335003,Equities,Industrial Machinery & Equipment
https://www.marketscreener.com/quote/stock/TESLA-INC-6344549/news/TESLA-RBC-reiterates-its-Buy-rating-45625860/,TESLA  :  RBC reiterates its Buy rating,"December 22, 2023 at 08:34 am EST","Already positive, the research from RBC and its analyst Tom Narayan still consider the stock as a Buy opportunity. The target price is unchanged at USD 300.",© MarketScreener with dpa-AFX Analyser - 2023,"Tesla, Inc.",TSLA,US88160R1014,Equities,Auto & Truck Manufacturers
https://www.marketscreener.com/quote/stock/AXA-4615/news/AXA-Berenberg-raises-target-to-buy-45625832/,AXA :  Berenberg raises target to buy,"December 22, 2023 at 08:32 am EST","On Friday, Berenberg renewed its buy recommendation on AXA shares, with the price target raised from 33.5 to 37.3 euros.In a note, the analyst argues that this week's announcement of the reinsurance agreement with AXA Réassurance Vie France, which is to result in a share buyback program of around 500 million euros, lends credence to his forecast that the insurer is preparing to launch two billion euros of share buybacks in 2024.The intermediary adds that divestments of activities - such as the loan insurance business mentioned this week in the press - could generate resources for additional shareholder remuneration.Similarly, Berenberg believes that the decision to present the new strategic plan for 2024-2026 on February 22, the same day as the publication of the 2023 annual results, illustrates the Group's desire to proceed with an ""evolution"" of its model, rather than a ""revolution"".We believe it is in line with AXA's strategy of offering a reduced level of risk for its investors, a choice which we believe should lead to a gradual and ongoing, but not spectacular, share price appreciation"", stresses the professional.Berenberg points out that AXA is currently its second-favorite stock within the sector, behind Allianz.Copyright (c) 2023 CercleFinance.com. All rights reserved.The information and analyses published by Cercle Finance are intended solely as a decision-making aid for investors. Cercle Finance cannot be held responsible, directly or indirectly, for the use of information and analyses by readers. Uninformed investors are advised to consult a professional advisor before investing. This information does not constitute an invitation to sell or a solicitation to buy.",© Cercle Finance - 2023,AXA,CS,FR0000120628,Equities,Life & Health Insurance
https://www.marketscreener.com/quote/stock/CARL-ZEISS-MEDITEC-AG-435842/news/CARL-ZEISS-MEDITEC-AG-UBS-sticks-Neutral-45625770/,CARL ZEISS MEDITEC AG  :  UBS sticks Neutral,"December 22, 2023 at 08:25 am EST","In his latest research note, analyst Thando Skosana confirms his recommendation. The broker UBS is keeping its Neutral rating. The target price is unchanged and still at EUR 89.",© MarketScreener with dpa-AFX Analyser - 2023,Carl Zeiss Meditec AG,AFX,DE0005313704,Equities,Advanced Medical Equipment & Technology
https://www.marketscreener.com/quote/stock/SIEMENS-HEALTHINEERS-AG-42379342/news/SIEMENS-HEALTHINEERS-Buy-rating-from-UBS-45625758/,SIEMENS HEALTHINEERS  :  Buy rating from UBS,"December 22, 2023 at 08:23 am EST",UBS analyst Thando Skosana maintains his Buy rating on the stock. The target price is unchanged at EUR 60.,© MarketScreener with dpa-AFX Analyser - 2023,Siemens Healthineers AG,SHL,DE000SHL1006,Equities,Advanced Medical Equipment & Technology
https://www.marketscreener.com/quote/stock/FRESENIUS-MEDICAL-CARE-AG-436087/news/FMC-FRESENIUS-MEDICAL-CARE-AG-CO-KGAA-UBS-reiterates-its-Neutral-rating-45625743/,FMC FRESENIUS MEDICAL CARE AG & CO KGAA  :  UBS reiterates its Neutral rating,"December 22, 2023 at 08:22 am EST","In a research note, UBS analyst Thando Skosana has maintained his recommendation on the stock with a Neutral rating. The target price remains set at EUR 40.50.",© MarketScreener with dpa-AFX Analyser - 2023,Fresenius Medical Care AG,FME,DE0005785802,Equities,Healthcare Facilities & Services
https://www.marketscreener.com/quote/stock/FRESENIUS-SE-CO-KGAA-436083/news/FRESENIUS-SE-UBS-reaffirms-its-Buy-rating-45625723/,FRESENIUS SE  :  UBS reaffirms its Buy rating,"December 22, 2023 at 08:20 am EST",UBS is positive on the stock with a Buy rating. The target price remains unchanged at EUR 34.,© MarketScreener with dpa-AFX Analyser - 2023,Fresenius SE & Co. KGaA,FRE,DE0005785604,Equities,Healthcare Facilities & Services
https://www.marketscreener.com/quote/stock/NIKE-INC-13739/news/NIKE-INC-Buy-rating-from-DZ-Bank-45625649/,NIKE INC  :  Buy rating from DZ Bank,"December 22, 2023 at 08:05 am EST",DZ Bank analyst Katharina Schmenger maintains his Buy rating on the stock.,© MarketScreener with dpa-AFX Analyser - 2023,"Nike, Inc.",NKE,US6541061031,Equities,Footwear
https://www.marketscreener.com/quote/stock/NORMA-GROUP-SE-7752767/news/NORMA-GROUP-Warburg-Research-gives-a-Neutral-rating-45624678/,NORMA GROUP  :  Warburg Research gives a Neutral rating,"December 22, 2023 at 06:16 am EST","Initially Neutral on the company, Warburg Research's analyst Marc-Rene Tonn maintained his recommendation. The target price is unchanged at EUR 17.",© MarketScreener with dpa-AFX Analyser - 2023,NORMA Group SE,NOEJ,DE000A1H8BV3,Equities,Industrial Machinery & Equipment
https://www.marketscreener.com/quote/stock/BASF-SE-6443227/news/BASF-SE-Warburg-Research-remains-Neutral-45624661/,BASF SE  :  Warburg Research remains Neutral,"December 22, 2023 at 06:15 am EST",Analyst Oliver Schwarz from Warburg Research research gives the stock a Neutral rating. The target price is still set at EUR 45.50.,© MarketScreener with dpa-AFX Analyser - 2023,BASF SE,BAS,DE000BASF111,Equities,Diversified Chemicals
https://www.marketscreener.com/quote/stock/BASF-SE-6443227/news/BASF-SE-Gets-a-Neutral-rating-from-DZ-Bank-45624584/,BASF SE  :  Gets a Neutral rating from DZ Bank,"December 22, 2023 at 06:05 am EST","In a research note, DZ Bank analyst Peter Spengler has maintained his recommendation on the stock with a Neutral rating.",© MarketScreener with dpa-AFX Analyser - 2023,BASF SE,BAS,DE000BASF111,Equities,Diversified Chemicals
https://www.marketscreener.com/quote/stock/ADIDAS-AG-6714534/news/ADIDAS-Warburg-Research-reiterates-its-Neutral-rating-45624438/,ADIDAS  :  Warburg Research reiterates its Neutral rating,"December 22, 2023 at 05:44 am EST",Warburg Research's research confirms his advice and maintains his neutral opinion on the stock. The target price remains unchanged at EUR 170.,© MarketScreener with dpa-AFX Analyser - 2023,adidas AG,ADS,DE000A1EWWW0,Equities,Footwear
https://www.marketscreener.com/quote/stock/PERNOD-RICARD-4681/news/Pernod-Ricard-Oddo-BHF-remains-positive-on-a-sale-45624135/,PERNOD RICARD :  Oddo BHF remains positive on a sale,"December 22, 2023 at 04:37 am EST","Oddo BHF maintains its 'outperform' opinion and price target of 198 euros on Pernod Ricard, following the announcement that the French group has sold its Becherovka liqueur brand to the Polish group Maspex.  While this sale is unlikely to have any operational or financial impact, it nevertheless demonstrates the Group's determination to manage its portfolio, which it is still seeking to refine"", comments the analyst.On this occasion, Oddo BHF believes that Pernod Ricard's valuation is at a low point, and 'represents an attractive entry point for a quality stock at a time when momentum should be reversing in the group's favor'.Copyright (c) 2023 CercleFinance.com. All rights reserved.The information and analyses published by Cercle Finance are intended solely as a decision-making aid for investors. Cercle Finance cannot be held responsible, directly or indirectly, for the use of information and analyses by readers. Uninformed investors are advised to consult a professional advisor before investing. This information does not constitute an invitation to sell or a solicitation to buy.",© Cercle Finance - 2023,Pernod Ricard,RI,FR0000120693,Equities,Distillers & Wineries
https://www.marketscreener.com/quote/stock/NIKE-INC-13739/news/NIKE-INC-UBS-reiterates-its-Buy-rating-45624097/,NIKE INC  :  UBS reiterates its Buy rating,"December 22, 2023 at 04:31 am EST",Analyst Jay Sole from UBS research considers the stock attractive and recommends it with a Buy rating. The target price is revised downwards from USD 150 to USD 138.,© MarketScreener with dpa-AFX Analyser - 2023,"Nike, Inc.",NKE,US6541061031,Equities,Footwear
https://www.marketscreener.com/quote/stock/SAINT-GOBAIN-4697/news/Saint-Gobain-Oddo-BHF-raises-its-target-45624035/,SAINT-GOBAIN :  Oddo BHF raises its target,"December 22, 2023 at 04:16 am EST","Oddo BHF maintains its 'outperform' rating on Saint-Gobain shares with a price target raised from €70 to €80, citing 'a rather good end to the year, with no surprises'. For Q4, the analyst anticipates sales of 11,285 ME, down 11.8% (-3.9% L/L), and expects operating income of 5167 ME, down 3% year-on-year. Oddo BHF reports that Saint-Gobain is not expected to unveil a very precise guidance, but could still target an operating margin between 9% and 11% in 2024.  We remain generally convinced that the changes of recent years have not yet been fully integrated,"" concludes the broker.Copyright (c) 2023 CercleFinance.com. All rights reserved.The information and analyses published by Cercle Finance are intended solely as a decision-making aid for investors. Cercle Finance cannot be held responsible, directly or indirectly, for the use of information and analyses by readers. Uninformed investors are advised to consult a professional advisor before investing. This information does not constitute an invitation to sell or a solicitation to buy.",© Cercle Finance - 2023,Saint-Gobain,SGO,FR0000125007,Equities,Construction Supplies & Fixtures
https://www.marketscreener.com/quote/stock/NIKE-INC-13739/news/NIKE-INC-Buy-rating-from-JP-Morgan-45624013/,NIKE INC  :  Buy rating from JP Morgan,"December 22, 2023 at 04:12 am EST",Matthew Boss from JP Morgan retains his positive opinion on the stock with a Buy rating. The target price is decreased from USD 139 to USD 128.,© MarketScreener with dpa-AFX Analyser - 2023,"Nike, Inc.",NKE,US6541061031,Equities,Footwear
https://www.marketscreener.com/quote/stock/PUMA-SE-436505/news/PUMA-SE-Jefferies-reiterates-its-Buy-rating-45623939/,PUMA SE  :  Jefferies reiterates its Buy rating,"December 22, 2023 at 03:56 am EST",Analyst James Grzinic from Jefferies research considers the stock attractive and recommends it with a Buy rating.,© MarketScreener with dpa-AFX Analyser - 2023,PUMA SE,PUM,DE0006969603,Equities,Footwear
https://www.marketscreener.com/quote/stock/ADIDAS-AG-6714534/news/ADIDAS-Jefferies-sticks-Neutral-45623930/,ADIDAS  :  Jefferies sticks Neutral,"December 22, 2023 at 03:54 am EST","Initially Neutral on the company, Jefferies's analyst James Grzinic maintained his recommendation.",© MarketScreener with dpa-AFX Analyser - 2023,adidas AG,ADS,DE000A1EWWW0,Equities,Footwear
https://www.marketscreener.com/quote/stock/NEXITY-5141/news/Nexity-Oddo-BHF-raises-its-opinion-45623919/,NEXITY :  Oddo BHF raises its opinion,"December 22, 2023 at 03:52 am EST","Oddo BHF has raised its opinion on Nexity from 'underperform' to 'neutral', with an unchanged target price of 17.1 euros, 'based on a stabilization of reserves in 2024 and a significant reduction in the real estate group's debt'.The analyst sees Nexity's entry into exclusive negotiations to sell its retail services business to Bridgepoint as a 'good opportunity to reduce the group's debt, with a sale price that appears to value the business correctly'.While 'earnings growth in 2023 and 2024 will be strongly affected by the economic climate', the analyst highlights the relative resilience of Nexity's bookings compared with the sector, and considers its valuation multiples 'now relatively modest'.Copyright (c) 2023 CercleFinance.com. All rights reserved.The information and analyses published by Cercle Finance are intended solely as a decision-making aid for investors. Cercle Finance cannot be held responsible, directly or indirectly, for the use of information and analyses by readers. Uninformed investors are advised to consult a professional advisor before investing. This information does not constitute an invitation to sell or a solicitation to buy.",© Cercle Finance - 2023,Nexity,NXI,FR0010112524,Equities,Real Estate Development & Operations
https://www.marketscreener.com/quote/stock/UNITED-INTERNET-AG-435653/news/Barclays-raises-target-for-United-Internet-Equal-Weight-45623675/,Barclays raises target for United Internet - 'Equal Weight',"December 22, 2023 at 03:06 am EST","LONDON (dpa-AFX) - The British investment bank Barclays has raised its price target for United Internet from 16 to 23 euros following the announcement of the 2024 targets. The rating was nevertheless left at ""Equal Weight"". The annual forecasts of the subsidiary 1&1 and the internet service provider itself were very pleasing and were also above his estimates, wrote analyst Mathieu Robilliard in a study on the two companies published on Friday. For this reason - and also in view of the extension of his valuation to the end of 2024 - he has significantly raised the price targets for United Internet and 1&1./ck/gl      Publication of the original study: 22.12.2023 / 00:01 / GMT First transmission of the original study: 22.12.2023 / 05:10 / GMT----------------------- dpa-AFX Broker - the Trader News from dpa-AFX-----------------------",© dpa-AFX - 2023,United Internet AG,UTDI,DE0005089031,Equities,Integrated Telecommunications Services
https://www.marketscreener.com/quote/stock/NIKE-INC-13739/news/NIKE-INC-Barclays-reiterates-its-Buy-rating-45623536/,NIKE INC  :  Barclays reiterates its Buy rating,"December 22, 2023 at 02:45 am EST",Barclays is positive on the stock with a Buy rating. The target price is unchanged and still at USD 142.,© MarketScreener with dpa-AFX Analyser - 2023,"Nike, Inc.",NKE,US6541061031,Equities,Footwear
https://www.marketscreener.com/quote/stock/1-1-AG-435990/news/1-1-Barclays-sticks-Neutral-45623505/,1&1  :  Barclays sticks Neutral,"December 22, 2023 at 02:39 am EST",Analyst Mathieu Robilliard from Barclays research gives the stock a Neutral rating. The target price is being increased from EUR 13 to EUR 20.,© MarketScreener with dpa-AFX Analyser - 2023,1&1 AG,1U1,DE0005545503,Equities,Wireless Telecommunications Services
