url,title,published_date,full_text,source,company_name,company_name_short,company_id,industry_general,industry
https://www.marketscreener.com/quote/stock/SCHAEFFLER-AG-24301176/news/SCHAEFFLER-Jefferies-remains-Neutral-44241715/,SCHAEFFLER  :  Jefferies remains Neutral,"June 30, 2023 at 08:10 am EDT",Himanshu Agarwal from Jefferies retains his Neutral opinion on the stock. The target price is reduced from EUR 6.20 to EUR 5.80.,© MarketScreener with dpa-AFX Analyser - 2023,Schaeffler AG,SHA,DE000SHA0159,Equities,"Auto, Truck & Motorcycle Parts"
https://www.marketscreener.com/quote/stock/LEG-IMMOBILIEN-SE-12467148/news/LEG-IMMOBILIEN-Goldman-Sachs-sticks-Neutral-44241482/,LEG IMMOBILIEN  :  Goldman Sachs sticks Neutral,"June 30, 2023 at 08:00 am EDT",Goldman Sachs's research confirms his advice and maintains his neutral opinion on the stock. The target price remains set at EUR 54.80.,© MarketScreener with dpa-AFX Analyser - 2023,LEG Immobilien SE,LEG,DE000LEG1110,Equities,Real Estate Development & Operations
https://www.marketscreener.com/quote/stock/KION-GROUP-AG-13495387/news/KION-JP-Morgan-reiterates-its-Neutral-rating-44241459/,KION  :  JP Morgan reiterates its Neutral rating,"June 30, 2023 at 07:58 am EDT","In a research note, JP Morgan analyst Akash Gupta has maintained his recommendation on the stock with a Neutral rating. The target price is set at 41 versus 40 EUR.",© MarketScreener with dpa-AFX Analyser - 2023,KION GROUP AG,KGX,DE000KGX8881,Equities,Heavy Machinery & Vehicles
https://www.marketscreener.com/quote/stock/VODAFONE-GROUP-PLC-15867071/news/VODAFONE-Berenberg-reiterates-its-Neutral-rating-44241426/,VODAFONE  :  Berenberg reiterates its Neutral rating,"June 30, 2023 at 07:52 am EDT","Initially Neutral on the company, Berenberg's analyst Carl Murdock-Smith maintained his recommendation. The target price is decreased from GBX 95 to GBX 85.",© MarketScreener with dpa-AFX Analyser - 2023,Vodafone Group Plc,VOD,GB00BH4HKS39,Equities,Wireless Telecommunications Services
https://www.marketscreener.com/quote/stock/UBS-GROUP-AG-19156942/news/UBS-AG-RBC-reiterates-its-Neutral-rating-44241389/,UBS AG  :  RBC reiterates its Neutral rating,"June 30, 2023 at 07:48 am EDT",Analyst Anke Reingen from RBC research gives the stock a Neutral rating. The target price is still set at CHF 20.,© MarketScreener with dpa-AFX Analyser - 2023,UBS Group AG,UBSG,CH0244767585,Equities,Investment Management & Fund Operators
https://www.marketscreener.com/quote/stock/BNP-PARIBAS-4618/news/BNP-PARIBAS-RBC-gives-a-Buy-rating-44241384/,BNP PARIBAS  :  RBC gives a Buy rating,"June 30, 2023 at 07:48 am EDT",RBC analyst Anke Reingen maintains his Buy rating on the stock. The target price is still set at EUR 77.,© MarketScreener with dpa-AFX Analyser - 2023,BNP Paribas,BNP,FR0000131104,Equities,Banks
https://www.marketscreener.com/quote/stock/JPMORGAN-CHASE-CO-37468997/news/JPMORGAN-Receives-a-Buy-rating-from-RBC-44241379/,JPMORGAN  :  Receives a Buy rating from RBC,"June 30, 2023 at 07:48 am EDT","In a research note published by Anke Reingen, RBC advises its customers to buy the stock. The target price remains unchanged at USD 147.",© MarketScreener with dpa-AFX Analyser - 2023,JPMorgan Chase & Co.,JPM,US46625H1005,Equities,Banks
https://www.marketscreener.com/quote/stock/HSBC-HOLDINGS-PLC-16896790/news/HSBC-HLDGS-RBC-keeps-its-Buy-rating-44241370/,HSBC HLDGS  :  RBC keeps its Buy rating,"June 30, 2023 at 07:48 am EDT",Anke Reingen from RBC retains his positive opinion on the stock with a Buy rating. The target price remains set at GBX 800.,© MarketScreener with dpa-AFX Analyser - 2023,HSBC Holdings plc,HSBA,GB0005405286,Equities,Banks
https://www.marketscreener.com/quote/stock/DEUTSCHE-BANK-AG-56358396/news/DEUTSCHE-BANK-AG-Receives-a-Buy-rating-from-RBC-44241356/,DEUTSCHE BANK AG  :  Receives a Buy rating from RBC,"June 30, 2023 at 07:47 am EDT","In a research note published by Anke Reingen, RBC advises its customers to buy the stock. The target price remains unchanged at EUR 15.",© MarketScreener with dpa-AFX Analyser - 2023,Deutsche Bank AG,DBK,DE0005140008,Equities,Banks
https://www.marketscreener.com/quote/stock/EVONIK-INDUSTRIES-AG-13066670/news/EVONIK-UBS-reiterates-its-Neutral-rating-44241340/,EVONIK  :  UBS reiterates its Neutral rating,"June 30, 2023 at 07:45 am EDT","Initially Neutral on the company, UBS's analyst Geoff Haire maintained his recommendation. The target price is reduced from EUR 20 to EUR 18.",© MarketScreener with dpa-AFX Analyser - 2023,Evonik Industries AG,EVK,DE000EVNK013,Equities,Specialty Chemicals
https://www.marketscreener.com/quote/stock/APPLE-INC-4849/news/APPLE-INC-UBS-reiterates-its-Neutral-rating-44241319/,APPLE INC  :  UBS reiterates its Neutral rating,"June 30, 2023 at 07:43 am EDT","Initially Neutral on the company, UBS's analyst David Vogt maintained his recommendation. The target price remains unchanged at USD 190.",© MarketScreener with dpa-AFX Analyser - 2023,Apple Inc.,AAPL,US0378331005,Equities,Phones & Handheld Devices
https://www.marketscreener.com/quote/stock/HENNES-MAURITZ-AB-6491104/news/H-M-Gets-a-Buy-rating-from-Barclays-44241311/,H&M  :  Gets a Buy rating from Barclays,"June 30, 2023 at 07:42 am EDT",Nicolas Champ from Barclays retains his positive opinion on the stock with a Buy rating. The target price is reviewed upwards from SEK 180 to SEK 200.,© MarketScreener with dpa-AFX Analyser - 2023,Hennes & Mauritz AB,HM B,SE0000106270,Equities,Apparel & Accessories Retailers
https://www.marketscreener.com/quote/stock/COMPAGNIE-FINANCIERE-RICH-14354614/news/RICHEMONT-Barclays-reiterates-its-Buy-rating-44240891/,RICHEMONT  :  Barclays reiterates its Buy rating,"June 30, 2023 at 06:53 am EDT",Carole Madjo from Barclays retains his positive opinion on the stock with a Buy rating. No major update to the target price set at CHF 188 compared to CHF 185.,© MarketScreener with dpa-AFX Analyser - 2023,COMPAGNIE FINANCIERE RICHEMONT,CFR,CH0210483332,Equities,Apparel & Accessories
https://www.marketscreener.com/quote/stock/BASF-SE-6443227/news/BASF-SE-Barclays-remains-Neutral-44240851/,BASF SE  :  Barclays remains Neutral,"June 30, 2023 at 06:50 am EDT",Sebastian Satz from Barclays retains his Neutral opinion on the stock. The target price is unchanged at EUR 68.,© MarketScreener with dpa-AFX Analyser - 2023,BASF SE,BAS,DE000BASF111,Equities,Diversified Chemicals
https://www.marketscreener.com/quote/stock/JENOPTIK-AG-45555669/news/JENOPTIK-AG-Baader-Bank-reaffirms-its-Buy-rating-44240685/,JENOPTIK AG  :  Baader Bank reaffirms its Buy rating,"June 30, 2023 at 06:29 am EDT",Peter Rothenaicher from Baader Bank retains his positive opinion on the stock with a Buy rating. The target price is unchanged at EUR 35.,© MarketScreener with dpa-AFX Analyser - 2023,Jenoptik AG,JEN,DE000A2NB601,Equities,Semiconductors
https://www.marketscreener.com/quote/stock/FLATEXDEGIRO-AG-31637144/news/FLATEXDEGIRO-Jefferies-maintains-a-Buy-rating-44240672/,FLATEXDEGIRO  :  Jefferies maintains a Buy rating,"June 30, 2023 at 06:27 am EDT","In a research note published by Martin Comtesse, Jefferies advises its customers to buy the stock. The target price is unchanged at EUR 13.",© MarketScreener with dpa-AFX Analyser - 2023,flatexDEGIRO AG,FTK,DE000FTG1111,Equities,Investment Banking & Brokerage Services
https://www.marketscreener.com/quote/stock/THE-COCA-COLA-COMPANY-4819/news/COCA-COLA-CO-RBC-maintains-a-Buy-rating-44240291/,COCA-COLA CO  :  RBC maintains a Buy rating,"June 30, 2023 at 05:43 am EDT",RBC is positive on the stock with a Buy rating. The target price continues to be set at USD 69.,© MarketScreener with dpa-AFX Analyser - 2023,The Coca-Cola Company,KO,US1912161007,Equities,Non-Alcoholic Beverages
https://www.marketscreener.com/quote/stock/BRITISH-AMERICAN-TOBACCO--4001163/news/BRITISH-AMERICAN-TOBACCO-Gets-a-Neutral-rating-from-RBC-44240286/,BRITISH AMERICAN TOBACCO  :  Gets a Neutral rating from RBC,"June 30, 2023 at 05:43 am EDT",Emma Letheren from RBC retains his Neutral opinion on the stock. The target price remains unchanged at GBX 3500.,© MarketScreener with dpa-AFX Analyser - 2023,British American Tobacco p.l.c.,BATS,GB0002875804,Equities,Tobacco
https://www.marketscreener.com/quote/stock/PERNOD-RICARD-4681/news/PERNOD-RICARD-RBC-remains-Neutral-44240279/,PERNOD RICARD  :  RBC remains Neutral,"June 30, 2023 at 05:42 am EDT",Emma Letheren from RBC retains his Neutral opinion on the stock. The target price remains unchanged at EUR 170.,© MarketScreener with dpa-AFX Analyser - 2023,Pernod Ricard,RI,FR0000120693,Equities,Distillers & Wineries
https://www.marketscreener.com/quote/stock/DIAGEO-PLC-4000514/news/DIAGEO-Receives-a-Sell-rating-from-RBC-44240274/,DIAGEO  :  Receives a Sell rating from RBC,"June 30, 2023 at 05:42 am EDT",RBC is negative on the stock with a Sell rating. The target price is still set at GBX 3100.,© MarketScreener with dpa-AFX Analyser - 2023,Diageo plc,DGE,GB0002374006,Equities,Distillers & Wineries
https://www.marketscreener.com/quote/stock/BEIERSDORF-435740/news/BEIERSDORF-AG-Gets-a-Neutral-rating-from-RBC-44240267/,BEIERSDORF AG  :  Gets a Neutral rating from RBC,"June 30, 2023 at 05:41 am EDT",Emma Letheren from RBC retains his Neutral opinion on the stock. The target price is unchanged at EUR 110.,© MarketScreener with dpa-AFX Analyser - 2023,Beiersdorf,BEI,DE0005200000,Equities,Personal Products
https://www.marketscreener.com/quote/stock/ANHEUSER-BUSCH-INBEV-SA-N-31571356/news/AB-INBEV-RBC-reaffirms-its-Buy-rating-44240262/,AB INBEV  :  RBC reaffirms its Buy rating,"June 30, 2023 at 05:41 am EDT","In a research note published by Emma Letheren, RBC advises its customers to buy the stock. The target price remains set at EUR 69.",© MarketScreener with dpa-AFX Analyser - 2023,Anheuser-Busch InBev SA/NV,ABI,BE0974293251,Equities,Brewers
https://www.marketscreener.com/quote/stock/HENKEL-AG-CO-KGAA-436185/news/HENKEL-VORZUEGE-RBC-sticks-Neutral-44240253/,HENKEL VORZUEGE  :  RBC sticks Neutral,"June 30, 2023 at 05:40 am EDT",RBC's research confirms his advice and maintains his neutral opinion on the stock. The target price remains set at EUR 67.,© MarketScreener with dpa-AFX Analyser - 2023,Henkel AG & Co. KGaA,HEN3,DE0006048432,Equities,Specialty Chemicals
https://www.marketscreener.com/quote/stock/RECKITT-BENCKISER-GROUP-P-9590106/news/RECKITT-RBC-gives-a-Buy-rating-44240247/,RECKITT  :  RBC gives a Buy rating,"June 30, 2023 at 05:40 am EDT",Emma Letheren from RBC retains his positive opinion on the stock with a Buy rating. The target price is unchanged and still at GBX 7700.,© MarketScreener with dpa-AFX Analyser - 2023,Reckitt Benckiser Group plc,RB.,GB00B24CGK77,Equities,Household Products
https://www.marketscreener.com/quote/stock/L-OREAL-4666/news/LOREAL-RBC-remains-a-Sell-rating-44240238/,LOREAL  :  RBC remains a Sell rating,"June 30, 2023 at 05:39 am EDT","In his latest research note, analyst Emma Letheren confirms his negative recommendation. The broker RBC is keeping its Sell rating. The target price is unchanged at EUR 320.",© MarketScreener with dpa-AFX Analyser - 2023,L'Oréal,OR,FR0000120321,Equities,Personal Products
https://www.marketscreener.com/quote/stock/SIEMENS-AG-56358595/news/JPMorgan-raises-target-for-Siemens-to-200-euros-Overweight-44237468/,JPMorgan raises target for Siemens to 200 euros - 'Overweight',"June 30, 2023 at 05:35 am EDT","NEW YORK (dpa-AFX Broker) - U.S. bank JPMorgan raised its price target for Siemens from 188 to 200 euros ahead of quarterly results and left its rating at ""Overweight."" After a string of excellent quarters, momentum slowed somewhat in the third fiscal quarter, analyst Andrew Wilson wrote in an outlook report available Friday. He said this was due to a stronger-than-expected normalization in Digital Industries and the impact of challenges announced by Siemens Energy. He justified the new price target by citing his updated forecasts and shifting the valuation horizon into the future./edh/tih  Publication of the original study: 29.06.2023 / 19:47 / BST First disclosure of the original study: 30.06.2023 / 00:25 / BST----------------------- dpa-AFX Broker - the Trader News from dpa-AFX-----------------------",© dpa-AFX - 2023,Siemens AG,SIE,DE0007236101,Equities,Electrical Components & Equipment
https://www.marketscreener.com/quote/stock/UNILEVER-PLC-9590186/news/UNILEVER-PLC-RBC-sticks-Neutral-44240177/,UNILEVER PLC  :  RBC sticks Neutral,"June 30, 2023 at 05:34 am EDT","In his latest research note, analyst Emma Letheren confirms his recommendation. The broker RBC is keeping its Neutral rating. The target price is unchanged at GBX 3800.",© MarketScreener with dpa-AFX Analyser - 2023,Unilever PLC,ULVR,GB00B10RZP78,Equities,Personal Products
https://www.marketscreener.com/quote/stock/VONOVIA-SE-13519421/news/Real-estate-stocks-recover-after-weak-first-half-LEG-helps-44240170/,Real estate stocks recover after weak first half - LEG helps,"June 30, 2023 at 05:33 am EDT","FRANKFURT (dpa-AFX) - Real estate stocks rallied Friday at the end of a weak first half. The Stoxx Europe 600 Real Estate sector index rebounded from its low since October 2022, but is still down nearly 12 percent in 2023.      It continues to suffer from the interest rate hike cycle to combat high inflation and falling real estate valuations. Only the commodities sector, which is particularly sensitive to the economy, has been weaker this year.      However, sentiment was somewhat improved on the last trading day in June by news from LEG Immobilien. The Düsseldorf-based company had raised its forecasts for 2023 the previous evening. In particular, the now higher expected rental growth was welcomed by the market.      The shares of LEG gained up to 7.5 percent and thus curbed their half-year loss to 11 percent. Vonovia also made clear gains in the Dax, but remains the second-weakest stock in the leading index in the first half of the year, down 19 percent. In the SDax, Patrizia was the best performer on Friday, gaining around four and a half percent./ag/ajx/stk",© dpa-AFX - 2023,Vonovia SE,VNA,DE000A1ML7J1,Equities,Real Estate Development & Operations
https://www.marketscreener.com/quote/stock/DANONE-4634/news/DANONE-Receives-a-Buy-rating-from-RBC-44240165/,DANONE  :  Receives a Buy rating from RBC,"June 30, 2023 at 05:32 am EDT","Already positive, the research from RBC and its analyst Emma Letheren still consider the stock as a Buy opportunity. The target price remains set at EUR 70.",© MarketScreener with dpa-AFX Analyser - 2023,Danone,BN,FR0000120644,Equities,Food Processing
https://www.marketscreener.com/quote/stock/NESTLE-S-A-9365334/news/NESTLE-Receives-a-Sell-rating-from-RBC-44240160/,NESTLE  :  Receives a Sell rating from RBC,"June 30, 2023 at 05:32 am EDT","In a research note published by Emma Letheren, RBC advises its customers to Sell the stock. The target price is unchanged and still at CHF 98.",© MarketScreener with dpa-AFX Analyser - 2023,Nestlé S.A.,NESN,CH0038863350,Equities,Food Processing
https://www.marketscreener.com/quote/stock/VIVENDI-SE-4727/news/Vivendi-UBS-remains-Buy-adjusts-its-target-44240157/,"VIVENDI :  UBS remains Buy, adjusts its target","June 30, 2023 at 05:32 am EDT","UBS reaffirms its 'buy' recommendation on Vivendi, with a price target adjusted from 15.1 to 15 euros, a new target that leaves a 78% upside potential for the parent company of - among others - Canal+, Havas and Gameloft.Ahead of the half-year results to be published on July 27, the broker 'continues to see deep value in the share', which he believes is trading at a 53% discount to its net asset value, and believes that 'upside catalysts remain'.Copyright (c) 2023 CercleFinance.com. All rights reserved.The information and analyses published by Cercle Finance are intended solely as a decision-making aid for investors. Cercle Finance cannot be held responsible, directly or indirectly, for the use of information and analyses by readers. Uninformed investors are advised to consult a professional advisor before investing. This information does not constitute an invitation to sell or a solicitation to buy.",© Cercle Finance - 2023,Vivendi SE,VIV,FR0000127771,Equities,Entertainment Production
https://www.marketscreener.com/quote/stock/NIKE-INC-13739/news/NIKE-INC-RBC-reaffirms-its-Buy-rating-44240137/,NIKE INC  :  RBC reaffirms its Buy rating,"June 30, 2023 at 05:30 am EDT",Analyst Piral Dadhania from RBC research considers the stock attractive and recommends it with a Buy rating. The target price differs slightly and is now set at USD 134 versus USD 138.,© MarketScreener with dpa-AFX Analyser - 2023,"Nike, Inc.",NKE,US6541061031,Equities,Footwear
https://www.marketscreener.com/quote/stock/ASML-HOLDING-N-V-12002973/news/ASML-Jefferies-reaffirms-its-Buy-rating-44240070/,ASML  :  Jefferies reaffirms its Buy rating,"June 30, 2023 at 05:19 am EDT","Already positive, the research from Jefferies and its analyst Janardan Menon still consider the stock as a Buy opportunity. The target price remains set at EUR 700.",© MarketScreener with dpa-AFX Analyser - 2023,ASML Holding N.V.,ASML,NL0010273215,Equities,Semiconductor Equipment & Testing
https://www.marketscreener.com/quote/stock/AMS-OSRAM-AG-17053455/news/AMS-OSRAM-Jefferies-remains-Neutral-44240061/,AMS-OSRAM  :  Jefferies remains Neutral,"June 30, 2023 at 05:19 am EDT",Jefferies analyst Janardan Menon maintains his Neutral opinion on the stock. The target price remains unchanged at CHF 6.10.,© MarketScreener with dpa-AFX Analyser - 2023,ams-OSRAM AG,AMS,AT0000A18XM4,Equities,Semiconductors
https://www.marketscreener.com/quote/stock/STMICROELECTRONICS-N-V-4710/news/STMICRO-Jefferies-gives-a-Sell-rating-44240054/,STMICRO  :  Jefferies gives a Sell rating,"June 30, 2023 at 05:18 am EDT",Jefferies analyst reiterate his Sell rating on the stock. The target price is unchanged and still at EUR 33.,© MarketScreener with dpa-AFX Analyser - 2023,STMicroelectronics N.V.,STMPA,NL0000226223,Equities,Semiconductors
https://www.marketscreener.com/quote/stock/INFINEON-TECHNOLOGIES-AG-436299/news/INFINEON-TECHNOLOGIES-AG-Gets-a-Sell-rating-from-Jefferies-44240042/,INFINEON TECHNOLOGIES AG  :  Gets a Sell rating from Jefferies,"June 30, 2023 at 05:17 am EDT",Jefferies is negative on the stock with a Sell rating. The target price is unchanged and still at EUR 28.,© MarketScreener with dpa-AFX Analyser - 2023,Infineon Technologies AG,IFX,DE0006231004,Equities,Semiconductors
